220	0.009065413346853677  -0.05782186795125918  0.08972190941473177  -0.2685908475710297  -0.2073990179616514  0.5803298952219096  0.6823717376307081  0.007263323380074886  -0.0018673934545846592  0.030712475239825017  -0.014620985397974021  0.1875311192944712  -0.1579325256077563  -0.0028262900517422264  0.009511068948269552  0.018365115573592616  -0.08345466477182648  0.011762234515176497  0.004829320910656818  -1.9952644334758903e-05  0.011345448625192423  -0.0348924325797242  -0.0011789472151484315  0.0040304559372234755  0.023980822513662507  0.0023541979820581745  0.002056984236999155  -0.010973278545828446
240	0.009153530052031105  -0.05798504872986978  0.08929694903001287  -0.2676727511305015  -0.20728152321363644  0.5771385758050948  0.6851541201386887  0.007257657749559439  -0.0017330830316274735  0.030545545717653066  -0.014751337619279898  0.18848327784855207  -0.15818278876821243  -0.0028361806613713307  0.009543529696293783  0.018391991272992545  -0.08353271632967328  0.011691766475288258  0.0048058970451678165  -5.850577340969205e-06  0.011436319325478216  -0.03519696307664719  -0.0011993533197320954  0.003956974539526705  0.02439850207011033  0.002391410373298011  0.001994564688728232  -0.010950953525950878
260	0.009091944106974089  -0.0577621827231694  0.0884749696520103  -0.2668992642945198  -0.2069874625142478  0.5737991794096535  0.6878556430711754  0.007249652289293005  -0.0018726012932161844  0.030805642022839728  -0.014986414489320532  0.18978374764285263  -0.1589729308986082  -0.0027558417403627943  0.00954398970040883  0.018351014912782362  -0.08367950803983451  0.011723530611756797  0.004455155993807718  3.9374469565112114e-05  0.01172227810802751  -0.0356027055374349  -0.0011590929887578968  0.0034735889999649703  0.024827678313343496  0.0024293249017017923  0.002075629033483789  -0.011101221865626487
280	0.00899422767987922  -0.05767230579105559  0.08790391657649671  -0.2660782534428303  -0.20688555220925936  0.571544687217655  0.6898755506796047  0.007266228720433383  -0.0019324223677470906  0.030952285435190127  -0.015080877120747639  0.19043005374350314  -0.15922232729669922  -0.00271599611424371  0.009526242852609184  0.018330444005258614  -0.08376218875857858  0.011712404399455164  0.004298624859221311  1.4430768781374296e-05  0.01197642377692417  -0.03593512155572764  -0.0011266074845396612  0.0031127236553395057  0.025076449417260626  0.0024481359441411257  0.002160550538536825  -0.011250022868485006
300	0.008778562107185679  -0.05713800751375828  0.08705707562331078  -0.265023735417543  -0.20668548948345938  0.5677166061432442  0.6931204518272457  0.007194032112344722  -0.0020086282669356235  0.031229572277274183  -0.015371863621293575  0.19169750228717963  -0.1598167005229678  -0.002623051746019078  0.009476226707747374  0.01834851101344954  -0.0838997555265202  0.011699087444836184  0.0038511511272726366  0.00013002884633404852  0.012162705811511526  -0.03609659647524026  -0.0011537015384740631  0.0030561501791827625  0.02489160869732629  0.0024212088854164504  0.0023228664159874726  -0.011460534307191485
320	0.008641462921078065  -0.05689987946096016  0.0865646807551304  -0.2644666377253845  -0.20677588870110064  0.5667261836721793  0.6943770481318157  0.007235703160263695  -0.002061702228768084  0.03126535086224095  -0.015293033210960058  0.19133663540731516  -0.15947220377814414  -0.0025803878319052135  0.0094893966914649  0.018263216163610967  -0.08378653716054492  0.011575645392997573  0.0036383757154074166  0.00012315440613448227  0.012366404307056442  -0.03628804742319424  -0.0010983220208271452  0.002561412080110325  0.02502663818511918  0.0024460350544552732  0.002442632888608105  -0.011609525279531688
340	0.008525185934657727  -0.056656329226133555  0.08607267475337083  -0.2639965731721491  -0.2067271688006046  0.5652707261087321  0.6957592437284955  0.007201268780428968  -0.0021995455288350524  0.03155077390524672  -0.015358333310932127  0.1914127041158333  -0.15958780225388225  -0.0024666131440642418  0.009394768487415195  0.018223503685491253  -0.0837508164498469  0.011542010411655748  0.0033583974004580534  0.00018578726719499305  0.012522218137573624  -0.03654822447995742  -0.0010749020429628873  0.002319186697818668  0.025242326366920365  0.002420304717374674  0.0025414065529345384  -0.011736753312122957
360	0.008416323163099745  -0.05629660126714661  0.08564973938848551  -0.26369413347341525  -0.20678174353592088  0.5646400009457724  0.6966164469930606  0.007220506756694575  -0.0023118242561048765  0.031721568188733264  -0.015341296412327494  0.19099007235165474  -0.15939529256261384  -0.0024085403364243405  0.009345845078751748  0.018175324223415237  -0.08365280892381159  0.011475867736884004  0.0031931521734828543  0.00020822819972532493  0.012634760562406623  -0.03664062778762314  -0.0010422809953550042  0.00202880057869296  0.025135384316110232  0.0024402170371320545  0.0026216442857647047  -0.011811992749765719
380	0.0076622478375933485  -0.053383474365806316  0.08457469076723308  -0.26361601919261396  -0.20665766007502348  0.5637323916038175  0.6977170653342674  0.007198528697324144  -0.0024486574209262968  0.032090066324977205  -0.01566637265831334  0.19174989771023004  -0.15967575303331796  -0.0023649928755386756  0.009218329789987429  0.018278438004434863  -0.08385360498470379  0.011562021102610918  0.0028642204358204004  0.0002927758773251903  0.0123690104139923  -0.03485656749253704  -0.0011133811014544456  0.0030309072990093696  0.01990211231557145  0.0023374433676877854  0.003511235549056945  -0.01211460940787181
400	0.006442416103721174  -0.04878731341118473  0.08301466820728333  -0.26370260041550125  -0.20664897813421823  0.5636763036892327  0.6986539986551501  0.007157660035600797  -0.0026341384395776233  0.032570670435136506  -0.015940138040313478  0.19144269012413176  -0.159577285573406  -0.0023137827956029866  0.009001816050388162  0.018444876618833834  -0.08396347944808544  0.011611404311369342  0.0024685806093992114  0.00039700285597574447  0.01185298963765268  -0.031798916186589844  -0.0012726506803467559  0.00507734614911025  0.011051058611530221  0.0020931948552101306  0.005035259720856742  -0.012602530806931533
