11	227194.9185663773  3.233594241266097e-10  3.233594241266097e-10  2.5691406308831727e-10  2.5691406308831727e-10  2.0104117635693078e-10  2.0104117635693078e-10  8.882291096245641e-11  8.882291096245641e-11  3.317143391857939e-11  3.317143391857939e-11  2.018194069554256e-11  2.018194069554256e-11  1.207059861749327e-11  1.1674391919050807e-11  1.1674391919050807e-11  8.319101087044802e-12  2.1002417529163433e-12  1.2776330026090615e-12  1.9177178186212228e-13  -2.16703136249227e-14  -3.1025337124180333e-14  -3.1025337124180333e-14  -1.172885316843135e-13  -3.2080444516824574e-13  -3.2080444516824574e-13  -1.3081517416303592e-12  -1.3081517416303592e-12  -3.2775780547305845e-12  -3.2775780547305845e-12  -3.431807550534393e-12  -3.431807550534393e-12  -1.0624146287643005e-11  -1.0624146287643005e-11  -1.999498260172182e-11  -3.9822273206970436e-11  -3.9822273206970436e-11  -4.293029530936992e-11  -4.293029530936992e-11  -1.888096689526346e-10  -1.888096689526346e-10  -2.305049185698291e-10  -2.305049185698291e-10  -1.6048764785078013e-09  -1.6048764785078013e-09
12	218104.73623685443  1.6245032458151737e-09  3.569338194997529e-10  3.569338194997529e-10  1.4262318177941495e-10  8.764480185128302e-11  8.764480185128302e-11  4.4030707407355836e-11  4.4030707407355836e-11  4.307554477181925e-11  1.903953198454605e-11  1.2618339386381995e-11  1.2618339386381995e-11  3.6598998686560156e-12  3.6598998686560156e-12  9.293956243241433e-13  2.0649877792769246e-13  2.0649877792769246e-13  5.894754999301451e-14  -6.765137326375886e-15  -3.815616630345691e-14  -1.53271976699756e-13  -1.53271976699756e-13  -2.89365577801683e-13  -2.89365577801683e-13  -1.0162697091510707e-12  -1.7371587735990625e-12  -1.7371587735990625e-12  -3.1098444980729626e-12  -3.1098444980729626e-12  -4.833794852391174e-12  -9.781230189334532e-12  -1.0175851236028283e-11  -1.0175851236028283e-11  -2.830541063146309e-11  -3.7366951737813835e-11  -3.7366951737813835e-11  -4.2579325453944857e-11  -4.2579325453944857e-11  -1.0342175374379976e-10  -1.1537605390737966e-10  -1.1537605390737966e-10  -2.1785697368516532e-10  -2.661421403107973e-10  -1.2811650487193742e-09
13	220943.18112712883  3.652268528696644e-10  3.652268528696644e-10  3.1538100790638793e-10  1.4823327409589076e-10  1.4823327409589076e-10  1.0054933865893264e-10  8.531906987250085e-11  8.531906987250085e-11  5.3246380231696354e-11  4.8724095179504383e-11  4.8724095179504383e-11  3.0262622574076414e-11  1.2503510329913225e-11  1.2503510329913225e-11  8.703295555309608e-12  8.703295555309608e-12  5.936114832262284e-12  5.936114832262284e-12  1.6337039576386239e-12  1.6337039576386239e-12  7.614713928591453e-13  7.614713928591453e-13  5.224813675798521e-13  5.224813675798521e-13  7.295771637234301e-14  7.295771637234301e-14  6.419378622920618e-15  -1.935244872308199e-13  -7.186904867338059e-13  -7.186904867338059e-13  -4.014616713925411e-12  -4.014616713925411e-12  -9.886229700979158e-12  -9.886229700979158e-12  -1.8203619914831127e-11  -1.8203619914831127e-11  -1.062799393788613e-10  -1.062799393788613e-10  -1.5091384982545759e-10  -1.5091384982545759e-10  -3.081120520217415e-10  -3.081120520217415e-10  -6.943490925044073e-10  -1.256560142522587e-09
14	223671.49318959712  1.6144518604346602e-09  4.3167436631838396e-10  2.5984075465042547e-10  2.5984075465042547e-10  1.568104517570009e-10  1.2812246111308093e-10  1.2812246111308093e-10  6.832493176948714e-11  3.6716893701288253e-11  3.6716893701288253e-11  2.671512304500711e-11  2.671512304500711e-11  2.2374511748403917e-11  2.2374511748403917e-11  1.1396783437013605e-11  7.377001335271723e-12  7.377001335271723e-12  7.241444417559074e-12  7.241444417559074e-12  2.9204124853311424e-12  2.0218356860926383e-12  6.921483951339412e-13  -2.4303639802404027e-14  -2.4303639802404027e-14  -2.92467399805443e-14  -9.426286384362606e-13  -9.426286384362606e-13  -1.7091088833215468e-12  -1.7091088833215468e-12  -2.9243295244438956e-12  -2.9243295244438956e-12  -8.03171429356229e-12  -1.0435238573617069e-11  -1.3301632239235588e-11  -1.3301632239235588e-11  -3.6035190283146006e-11  -4.458951012445765e-11  -4.458951012445765e-11  -1.1875896772754212e-10  -1.4053247612549435e-10  -1.4053247612549435e-10  -1.9949729559066936e-10  -4.5439113799165875e-10  -4.5439113799165875e-10
15	217066.70412937395  3.396106270429283e-10  3.396106270429283e-10  1.0280836644100858e-10  1.0280836644100858e-10  2.6699880915744515e-11  2.6699880915744515e-11  1.719441844291239e-11  1.719441844291239e-11  1.3881023436820548e-11  1.029913886464696e-11  1.029913886464696e-11  5.793916731268044e-12  5.793916731268044e-12  1.5652779188923313e-13  1.5652779188923313e-13  1.4061901198475288e-13  9.136938025270725e-14  -3.404927732666605e-14  -1.3528395498670357e-13  -1.3528395498670357e-13  -8.004555599715555e-13  -8.004555599715555e-13  -3.3549995676759683e-12  -3.3549995676759683e-12  -5.580172949371011e-12  -9.708046180091127e-12  -9.708046180091127e-12  -1.0953525471578636e-11  -1.6192747752207696e-11  -1.6192747752207696e-11  -1.6798421556481963e-11  -3.8908569033174814e-11  -3.890905618361791e-11  -3.890905618361791e-11  -7.113458910451111e-11  -7.113458910451111e-11  -8.301861209545741e-11  -2.6416199753996415e-10  -2.6416199753996415e-10  -2.827700169376231e-10  -3.666650439527672e-10  -3.666650439527672e-10  -3.8157953004064224e-10  -3.8157953004064224e-10
16	216068.31327263112  1.4958089402361345e-09  5.52526616786666e-10  1.9259431508502891e-10  1.9259431508502891e-10  1.4086929623978824e-10  1.4086929623978824e-10  7.003591467680972e-11  3.583015101097993e-11  3.583015101097993e-11  3.4207039588283356e-11  3.4207039588283356e-11  1.6431860077861457e-11  1.1549909538788162e-11  7.505068222925391e-12  4.915283973666066e-12  4.915283973666066e-12  8.29371819561078e-13  7.726899221776799e-13  7.726899221776799e-13  5.0956643025345075e-14  5.0956643025345075e-14  3.77914295960395e-15  -8.613198210552528e-14  -4.633083118617415e-13  -4.633083118617415e-13  -5.563233215713926e-13  -5.563233215713926e-13  -3.649958476344777e-12  -3.649958476344777e-12  -1.304843103468543e-11  -1.304843103468543e-11  -2.061086335899408e-11  -2.3798909796599165e-11  -2.3798909796599165e-11  -4.3373501858308666e-11  -4.3373501858308666e-11  -8.819558299110197e-11  -8.819558299110197e-11  -1.0640124061902359e-10  -2.1434983476772689e-10  -2.1434983476772689e-10  -2.796665419012964e-10  -2.796665419012964e-10  -1.314006640776641e-09
17	213881.27570751953  2.591064567808445e-10  2.591064567808445e-10  1.647585484922767e-10  1.3895215235614527e-10  1.3895215235614527e-10  1.0356632198305701e-10  6.637588222550423e-11  3.049286837738305e-11  2.090210628164272e-11  2.090210628164272e-11  1.5255715270214563e-11  1.5255715270214563e-11  1.140206253938739e-11  8.376719887242755e-12  4.622638918087625e-12  4.622638918087625e-12  7.399747297080159e-13  3.2758309474719124e-13  1.1611319457359396e-13  1.1611319457359396e-13  -4.696818503989014e-14  -4.696818503989014e-14  -2.508143052973649e-13  -2.508143052973649e-13  -1.5295175595361286e-12  -1.5295175595361286e-12  -2.0486781284542314e-12  -2.30705087528448e-12  -2.30705087528448e-12  -8.59740862198885e-12  -8.59740862198885e-12  -1.3169756354924154e-11  -1.7588998655156576e-11  -3.1956557238792194e-11  -4.9341385156742305e-11  -4.9341385156742305e-11  -7.225616888794684e-11  -7.225616888794684e-11  -2.1237008157515784e-10  -2.2987284972510416e-10  -2.2987284972510416e-10  -5.327025610802382e-10  -1.1159066465253704e-09  -1.901883176496865e-09
18	216209.34281185365  7.100215738789032e-10  7.100215738789032e-10  3.4083202893425595e-10  3.4083202893425595e-10  1.1256161689359552e-10  1.1256161689359552e-10  6.426109147058624e-11  6.426109147058624e-11  2.0617715275260164e-11  2.0617715275260164e-11  1.9504356776659026e-11  1.9504356776659026e-11  7.161457224244264e-12  5.801305063167854e-12  5.801305063167854e-12  4.92261203409826e-12  4.92261203409826e-12  1.6993242280329873e-12  1.01510566096578e-12  1.01510566096578e-12  1.0121314939070907e-12  1.0121314939070907e-12  8.893963501031259e-13  1.0405417001909928e-13  4.5692476636263584e-14  -7.690940269487425e-14  -3.8749658876291796e-13  -8.004377974744117e-13  -8.004377974744117e-13  -5.647856322639505e-12  -5.647856322639505e-12  -8.65011892492769e-12  -8.65011892492769e-12  -2.1343586223904683e-11  -2.313940687413672e-11  -2.313940687413672e-11  -2.927580068737988e-11  -2.927580068737988e-11  -1.426803121629962e-10  -1.426803121629962e-10  -2.343271932045292e-10  -2.343271932045292e-10  -4.133828675226721e-10  -1.4258849020597014e-09
19	225165.45965336537  1.6927256261961847e-09  1.4561104527582637e-09  9.186487644836758e-10  1.9849340309758145e-10  1.9849340309758145e-10  1.0649432011165325e-10  1.0649432011165325e-10  7.999682310527688e-11  5.0919427844572805e-11  5.0919427844572805e-11  4.7364542493954745e-11  2.0721799639214564e-11  1.9228708344144143e-11  1.9228708344144143e-11  4.415778266674144e-12  4.415778266674144e-12  2.3291697077881305e-12  2.3291697077881305e-12  8.326569436476465e-13  8.326569436476465e-13  6.286870805023126e-13  5.356980813293942e-13  -2.32602569303242e-14  -2.32602569303242e-14  -3.5531903282767025e-13  -5.395876437304255e-13  -1.2462651150576692e-12  -1.2462651150576692e-12  -1.2858151498659056e-12  -1.2858151498659056e-12  -5.3154840375466196e-12  -5.3154840375466196e-12  -1.5232167660416063e-11  -1.8345587573130688e-11  -1.8345587573130688e-11  -2.555903285097052e-11  -7.753948767089863e-11  -1.0053458763194343e-10  -1.0053458763194343e-10  -1.7171961035053355e-10  -1.9099571556112872e-10  -1.9099571556112872e-10  -2.2650213697469541e-10  -2.2650213697469541e-10
20	223640.2200749459  5.620462157050729e-10  4.662587034220756e-10  4.662587034220756e-10  2.0645298815379587e-10  1.0386564152992492e-10  1.0386564152992492e-10  5.4886981927108715e-11  3.598128767862925e-11  3.598128767862925e-11  1.365611986581876e-11  1.209124428678625e-11  1.209124428678625e-11  1.140873430149059e-11  1.140873430149059e-11  1.035481448994061e-11  8.472054216791567e-12  8.472054216791567e-12  3.4622504560236802e-12  6.456214118035055e-13  6.456214118035055e-13  5.780641123701723e-13  3.014123465428075e-14  -1.3268089609556274e-14  -1.267461795902678e-13  -4.866245528331581e-13  -4.866245528331581e-13  -1.0037567579313323e-12  -1.0037567579313323e-12  -1.210605635118094e-12  -5.7471414237725525e-12  -7.025607293092384e-12  -7.025607293092384e-12  -9.937038115474046e-12  -3.0782550559023225e-11  -3.0782550559023225e-11  -3.7796660595591825e-11  -3.7796660595591825e-11  -1.1689283060683256e-10  -1.1689283060683256e-10  -1.2623028133319012e-10  -1.2623028133319012e-10  -1.5511423218786247e-10  -2.4818738518998036e-10  -1.7254708478568725e-09
